#{"t_start": 1774878733.6333108, "env_id": "None"}
r,l,t
13360.15416,50,38.978134
13094.175411,50,39.024965
9671.262555,50,39.070983
3772.925066,50,39.117694
9498.275057,50,39.165802
13183.355386,50,39.20786
13035.970751,50,39.249058
9514.187538,50,39.296448
9841.095143,50,39.34415
10426.762548,50,39.401953
13875.800042,50,39.445606
9292.875068,50,39.491004
10285.519739,50,39.536955
12268.921234,50,39.598043
12447.412603,50,39.630102
10123.589349,50,39.685239
13838.24633,50,39.724415
8495.156026,50,39.772058
12333.825056,50,39.808355
11994.391033,50,39.86304
10394.676112,50,39.903017
13645.066634,50,39.945837
12171.900042,50,39.987478
13471.947255,50,40.030624
15688.07506,50,40.070235
13175.042295,50,40.117135
15377.937537,50,40.150872
12287.916363,50,40.208979
5947.291911,50,40.248113
12121.380631,50,40.289737
11457.117979,50,40.325318
12137.274655,50,40.382843
11422.762541,50,40.419442
12353.100044,50,40.464161
12011.112554,50,40.506444
13667.600226,50,40.551142
14029.412526,50,40.59216
15947.162561,50,40.633353
16823.675028,50,40.672622
13040.059748,50,40.718579
15371.749046,50,40.750135
14837.375026,50,40.797785
10093.572975,50,40.84582
9992.275067,50,40.893158
12158.52654,50,40.94093
11812.612552,50,40.988174
12727.894203,50,41.031759
15205.631424,50,41.073032
10453.824241,50,41.116157
5158.337566,50,41.161442
14970.325058,50,41.20512
12729.977589,50,41.240494
9694.362583,50,41.288268
15085.275057,50,41.334093
7360.987568,50,41.375235
7701.250027,50,41.42674
3290.498863,50,41.473577
6565.287578,50,41.510613
12553.772318,50,41.541202
8665.325054,50,41.598505
11300.402562,50,41.646186
6857.706917,50,41.687549
1831.881812,50,41.729458
7612.008174,50,41.762848
11728.512557,50,41.811139
3690.462529,50,41.858413
14402.385472,50,41.889905
16317.130354,50,41.937718
12863.014555,50,41.990883
7969.412595,50,42.038177
9684.303894,50,42.083669
10143.167945,50,42.1287
15238.46255,50,42.184941
9644.250059,50,42.230808
14501.350039,50,42.272202
15741.312562,50,42.31851
10829.284214,50,42.367772
11473.937577,50,42.413081
6309.912563,50,42.464561
9561.337551,50,43.18542
